"dias_chuva_mensal";"precip_total_mensal_mm";"temp_media_mensal_c";"ano";"mes"
;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
2.0;;24.7;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
3.0;;;2021;12
22.0;313.0;22.5;2022;1
17.0;;23.0;2022;2
23.0;384.2;22.8;2022;3
;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
;;;2024;3
;;;2024;4
;;;2024;5
;;;2024;6
;;;2024;7
;;;2024;8
;;;2024;9
;;;2024;10
;;;2024;11
;;;2024;12
21.0;180.0;26.7;2015;1
20.0;203.6;26.8;2015;2
23.0;299.0;26.2;2015;3
19.0;146.6;27.0;2015;4
22.0;69.0;26.9;2015;5
17.0;89.4;27.0;2015;6
13.0;22.4;27.3;2015;7
3.0;23.8;28.9;2015;8
5.0;4.0;30.2;2015;9
7.0;37.6;30.2;2015;10
8.0;69.8;29.4;2015;11
4.0;64.2;29.8;2015;12
17.0;89.8;28.9;2016;1
16.0;191.6;28.2;2016;2
;;27.1;2016;3
;;27.4;2016;4
;;27.5;2016;5
;;27.1;2016;6
;;27.6;2016;7
;;;2016;8
;;;2016;9
6.0;119.4;28.3;2016;10
10.0;108.0;28.6;2016;11
21.0;352.4;27.0;2016;12
23.0;319.6;26.4;2017;1
25.0;381.6;26.0;2017;2
27.0;371.2;26.3;2017;3
25.0;444.4;26.5;2017;4
16.0;146.2;27.5;2017;5
10.0;99.0;27.7;2017;6
5.0;15.6;27.9;2017;7
8.0;63.8;29.0;2017;8
;;;2017;9
;;;2017;10
;;;2017;11
16.0;;26.3;2017;12
22.0;207.6;26.6;2018;1
23.0;413.0;25.9;2018;2
17.0;332.0;26.8;2018;3
26.0;358.6;26.1;2018;4
23.0;353.6;26.3;2018;5
;;;2018;6
;;;2018;7
;;;2018;8
;;;2018;9
1.0;;;2018;10
14.0;155.0;27.9;2018;11
23.0;281.2;26.3;2018;12
21.0;257.0;26.5;2019;1
17.0;196.2;26.5;2019;2
;;26.9;2019;3
19.0;246.0;27.0;2019;4
20.0;260.8;26.8;2019;5
17.0;122.4;27.6;2019;6
12.0;88.4;27.4;2019;7
7.0;53.4;28.0;2019;8
10.0;34.0;28.8;2019;9
17.0;109.8;27.6;2019;10
18.0;183.2;27.4;2019;11
22.0;135.6;27.5;2019;12
28.0;289.6;26.7;2020;1
23.0;349.4;26.4;2020;2
18.0;377.0;27.0;2020;3
29.0;350.8;26.7;2020;4
24.0;318.8;26.9;2020;5
16.0;68.6;27.8;2020;6
8.0;36.2;28.0;2020;7
5.0;16.4;28.8;2020;8
2.0;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
15.0;293.8;26.5;2022;6
13.0;40.8;27.8;2022;7
14.0;86.2;27.9;2022;8
6.0;29.0;28.8;2022;9
14.0;181.6;27.8;2022;10
10.0;100.0;27.6;2022;11
25.0;206.2;26.9;2022;12
25.0;469.4;25.5;2023;1
20.0;171.8;26.6;2023;2
27.0;248.6;26.5;2023;3
22.0;268.4;26.9;2023;4
22.0;352.8;27.5;2023;5
15.0;87.6;27.5;2023;6
10.0;49.4;28.2;2023;7
12.0;75.8;29.1;2023;8
5.0;45.2;29.9;2023;9
6.0;52.2;30.4;2023;10
10.0;66.6;29.8;2023;11
23.0;380.0;28.0;2023;12
24.0;356.4;27.6;2024;1
16.0;183.0;27.9;2024;2
22.0;253.4;27.5;2024;3
24.0;309.0;27.3;2024;4
24.0;263.8;28.0;2024;5
8.0;38.2;28.4;2024;6
4.0;15.2;28.6;2024;7
9.0;31.4;28.8;2024;8
6.0;58.6;30.4;2024;9
10.0;136.2;29.1;2024;10
8.0;217.0;28.6;2024;11
16.0;210.4;27.6;2024;12
24.0;226.0;25.8;2015;1
;;25.5;2015;2
30.0;82.4;25.2;2015;3
30.0;63.0;25.5;2015;4
;;25.7;2015;5
;;25.9;2015;6
;;25.9;2015;7
;;27.2;2015;8
2.0;14.2;28.5;2015;9
4.0;;29.3;2015;10
3.0;;;2015;11
;;;2015;12
;;;2016;1
;;;2016;2
;;;2016;3
;;;2016;4
;;;2016;5
16.0;67.0;26.4;2016;6
12.0;59.6;26.6;2016;7
5.0;36.2;27.6;2016;8
15.0;35.0;27.4;2016;9
16.0;36.4;28.0;2016;10
13.0;43.8;27.9;2016;11
5.0;;;2016;12
;;;2017;1
4.0;;;2017;2
5.0;;;2017;3
9.0;;;2017;4
4.0;;;2017;5
3.0;;;2017;6
2.0;;26.7;2017;7
;;;2017;8
;;;2017;9
3.0;;;2017;10
1.0;;;2017;11
5.0;;;2017;12
;;;2018;1
;;;2018;2
;;;2018;3
20.0;430.0;25.4;2018;4
16.0;135.6;26.1;2018;5
13.0;22.8;25.9;2018;6
8.0;21.2;26.0;2018;7
;;26.9;2018;8
8.0;46.4;27.1;2018;9
3.0;9.2;28.4;2018;10
14.0;106.0;27.6;2018;11
24.0;244.4;25.5;2018;12
21.0;243.8;25.3;2019;1
24.0;403.6;25.4;2019;2
24.0;261.4;25.6;2019;3
26.0;320.2;25.8;2019;4
24.0;99.6;25.8;2019;5
15.0;39.0;26.1;2019;6
7.0;10.8;26.3;2019;7
6.0;44.0;26.8;2019;8
5.0;13.8;27.8;2019;9
16.0;58.6;26.8;2019;10
13.0;124.4;26.7;2019;11
23.0;261.4;26.1;2019;12
20.0;141.2;25.7;2020;1
24.0;268.2;25.3;2020;2
19.0;383.0;25.8;2020;3
27.0;308.6;25.1;2020;4
25.0;214.6;25.8;2020;5
15.0;69.8;25.7;2020;6
2.0;4.8;26.5;2020;7
5.0;61.2;27.1;2020;8
4.0;32.6;27.5;2020;9
5.0;39.6;27.6;2020;10
15.0;134.6;26.2;2020;11
18.0;98.2;25.7;2020;12
22.0;238.2;24.8;2021;1
22.0;443.6;24.8;2021;2
26.0;326.4;24.4;2021;3
3.0;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
11.0;;25.1;2022;6
15.0;105.2;25.7;2022;7
7.0;25.2;26.5;2022;8
6.0;15.2;27.5;2022;9
17.0;120.0;26.6;2022;10
12.0;260.2;25.9;2022;11
23.0;269.8;25.1;2022;12
25.0;270.6;24.4;2023;1
26.0;444.4;24.4;2023;2
23.0;380.8;24.8;2023;3
25.0;127.8;25.1;2023;4
25.0;295.8;25.4;2023;5
;;25.7;2023;6
2.0;;26.1;2023;7
3.0;7.4;27.5;2023;8
5.0;24.6;28.0;2023;9
3.0;13.4;28.9;2023;10
10.0;116.0;28.3;2023;11
7.0;68.4;27.6;2023;12
26.0;354.8;26.1;2024;1
19.0;199.6;26.3;2024;2
23.0;344.4;25.6;2024;3
26.0;405.6;25.5;2024;4
24.0;301.6;26.0;2024;5
12.0;80.4;26.0;2024;6
3.0;39.8;26.8;2024;7
4.0;49.4;26.9;2024;8
1.0;0.6;28.3;2024;9
7.0;51.8;28.1;2024;10
5.0;61.6;28.1;2024;11
22.0;229.6;26.7;2024;12
22.0;189.6;25.7;2015;1
19.0;207.6;25.7;2015;2
26.0;282.6;26.0;2015;3
26.0;107.8;26.1;2015;4
8.0;71.0;26.7;2015;5
0.0;0.0;26.1;2015;6
2.0;26.2;26.1;2015;7
;;26.9;2015;8
;;;2015;9
;;;2015;10
3.0;;;2015;11
12.0;109.2;26.8;2015;12
26.0;668.8;25.9;2016;1
10.0;101.4;27.8;2016;2
21.0;307.2;26.6;2016;3
11.0;99.8;27.5;2016;4
6.0;21.6;27.3;2016;5
6.0;;26.6;2016;6
;;;2016;7
;;;2016;8
;;;2016;9
10.0;;27.6;2016;10
16.0;253.8;26.9;2016;11
16.0;197.0;26.1;2016;12
20.0;143.2;26.2;2017;1
23.0;495.4;25.4;2017;2
21.0;205.4;26.4;2017;3
22.0;262.2;26.4;2017;4
2.0;;;2017;5
;;;2017;6
;;;2017;7
;;;2017;8
;;;2017;9
8.0;78.4;28.2;2017;10
12.0;60.2;27.0;2017;11
22.0;399.0;25.9;2017;12
21.0;244.8;25.9;2018;1
21.0;331.6;25.6;2018;2
25.0;387.8;25.9;2018;3
17.0;113.2;26.1;2018;4
6.0;22.4;26.7;2018;5
0.0;0.0;25.8;2018;6
;;;2018;7
;;;2018;8
;;;2018;9
1.0;;;2018;10
13.0;;26.4;2018;11
21.0;236.6;26.1;2018;12
24.0;174.8;26.0;2019;1
15.0;166.0;26.3;2019;2
25.0;407.4;26.1;2019;3
14.0;127.4;26.9;2019;4
10.0;83.6;27.5;2019;5
2.0;0.4;26.6;2019;6
0.0;0.0;26.4;2019;7
0.0;0.0;27.6;2019;8
5.0;49.2;29.2;2019;9
17.0;257.6;26.5;2019;10
17.0;208.6;26.5;2019;11
15.0;189.4;26.7;2019;12
23.0;166.2;26.4;2020;1
19.0;179.8;26.7;2020;2
25.0;343.4;26.1;2020;3
18.0;144.2;26.9;2020;4
10.0;32.4;27.1;2020;5
1.0;0.2;26.6;2020;6
0.0;0.0;25.9;2020;7
1.0;4.6;27.8;2020;8
3.0;12.2;29.1;2020;9
11.0;107.2;28.8;2020;10
16.0;214.6;27.5;2020;11
18.0;274.0;26.8;2020;12
21.0;200.2;26.1;2021;1
18.0;;25.4;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
8.0;;;2021;11
6.0;;25.7;2021;12
;;26.0;2022;1
;;26.1;2022;2
;;25.8;2022;3
;;27.2;2022;4
;;26.7;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
10.0;53.0;27.3;2023;5
1.0;0.6;26.6;2023;6
0.0;0.0;26.2;2023;7
3.0;23.8;28.2;2023;8
5.0;27.6;29.1;2023;9
10.0;159.0;28.9;2023;10
14.0;312.4;27.7;2023;11
19.0;125.2;27.3;2023;12
28.0;356.4;26.5;2024;1
21.0;251.8;26.5;2024;2
22.0;261.6;27.1;2024;3
19.0;167.4;27.1;2024;4
3.0;5.8;27.9;2024;5
2.0;1.8;26.5;2024;6
0.0;0.0;26.3;2024;7
2.0;1.2;27.4;2024;8
0.0;0.0;29.6;2024;9
;;28.6;2024;10
;;26.7;2024;11
;;26.5;2024;12
;;;2015;1
;;;2015;2
;;;2015;3
;;;2015;4
;;;2015;5
;;;2015;6
;;;2015;7
;;;2015;8
;;;2015;9
;;;2015;10
;;;2015;11
;;;2015;12
;;;2016;1
;;;2016;2
;;;2016;3
;;;2016;4
;;;2016;5
;;;2016;6
;;;2016;7
;;;2016;8
;;;2016;9
;;;2016;10
7.0;;25.7;2016;11
21.0;159.4;24.8;2016;12
25.0;201.0;24.7;2017;1
24.0;177.0;24.8;2017;2
25.0;255.2;24.9;2017;3
23.0;107.8;25.2;2017;4
10.0;34.4;26.1;2017;5
3.0;3.2;25.5;2017;6
0.0;0.0;25.9;2017;7
3.0;43.6;27.4;2017;8
6.0;17.8;27.9;2017;9
10.0;202.6;26.5;2017;10
24.0;216.0;25.2;2017;11
22.0;296.8;24.8;2017;12
23.0;178.6;24.8;2018;1
26.0;327.6;24.4;2018;2
22.0;299.6;24.6;2018;3
23.0;203.2;24.8;2018;4
13.0;92.4;25.3;2018;5
1.0;0.4;25.3;2018;6
2.0;9.6;26.0;2018;7
16.0;95.2;25.7;2018;8
9.0;58.6;25.9;2018;9
17.0;215.0;25.8;2018;10
20.0;278.6;25.2;2018;11
20.0;182.8;24.8;2018;12
26.0;270.2;24.5;2019;1
20.0;151.2;24.9;2019;2
24.0;440.2;25.1;2019;3
19.0;305.8;25.4;2019;4
15.0;118.0;25.6;2019;5
6.0;58.4;25.2;2019;6
7.0;36.0;25.2;2019;7
1.0;1.0;26.7;2019;8
18.0;113.0;26.3;2019;9
21.0;161.8;25.0;2019;10
14.0;151.8;25.2;2019;11
16.0;70.8;25.2;2019;12
25.0;298.0;25.1;2020;1
22.0;192.2;25.1;2020;2
22.0;528.0;25.1;2020;3
25.0;323.2;25.1;2020;4
16.0;182.2;25.4;2020;5
3.0;7.4;25.1;2020;6
1.0;0.4;25.5;2020;7
2.0;6.6;26.9;2020;8
7.0;41.4;27.3;2020;9
3.0;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
16.0;;24.8;2021;12
23.0;230.8;24.3;2022;1
21.0;177.0;24.9;2022;2
26.0;290.8;24.5;2022;3
18.0;185.2;25.1;2022;4
9.0;34.0;25.2;2022;5
9.0;53.2;24.7;2022;6
0.0;0.0;25.7;2022;7
7.0;21.2;26.5;2022;8
5.0;37.0;27.1;2022;9
;;26.0;2022;10
;;24.8;2022;11
;;24.7;2022;12
;;24.4;2023;1
;;25.0;2023;2
;;24.6;2023;3
;;25.1;2023;4
;;25.5;2023;5
;;25.6;2023;6
;;25.7;2023;7
;;27.3;2023;8
;;27.2;2023;9
;;26.9;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
;;;2024;3
;;;2024;4
;;;2024;5
;;;2024;6
;;;2024;7
;;;2024;8
;;;2024;9
;;;2024;10
11.0;;25.9;2024;11
24.0;277.2;25.1;2024;12
6.0;182.0;25.6;2015;1
25.0;435.0;25.5;2015;2
28.0;6.4;25.8;2015;3
9.0;1.8;26.1;2015;4
26.0;77.2;26.4;2015;5
;;26.1;2015;6
16.0;52.0;25.8;2015;7
2.0;3.6;26.0;2015;8
0.0;0.0;26.8;2015;9
3.0;59.6;27.6;2015;10
5.0;28.4;27.3;2015;11
10.0;80.0;27.2;2015;12
28.0;96.0;26.5;2016;1
28.0;36.4;26.8;2016;2
;;26.5;2016;3
;;27.0;2016;4
;;27.0;2016;5
;;26.4;2016;6
3.0;6.8;26.3;2016;7
0.0;0.0;26.8;2016;8
10.0;51.4;26.9;2016;9
8.0;27.8;27.1;2016;10
7.0;45.2;27.6;2016;11
19.0;211.4;26.2;2016;12
24.0;381.2;25.6;2017;1
28.0;458.2;25.3;2017;2
29.0;474.6;25.9;2017;3
26.0;440.0;26.2;2017;4
23.0;140.6;26.7;2017;5
12.0;67.2;26.3;2017;6
6.0;9.6;26.2;2017;7
2.0;;26.9;2017;8
;;;2017;9
;;;2017;10
;;;2017;11
16.0;;26.1;2017;12
25.0;385.0;25.9;2018;1
28.0;587.6;25.3;2018;2
28.0;408.6;26.1;2018;3
23.0;307.2;25.7;2018;4
19.0;114.4;26.2;2018;5
7.0;67.6;26.2;2018;6
5.0;2.4;26.3;2018;7
4.0;3.8;26.3;2018;8
10.0;107.2;26.8;2018;9
4.0;29.8;27.6;2018;10
15.0;142.8;27.1;2018;11
23.0;329.6;25.7;2018;12
26.0;203.0;25.6;2019;1
26.0;152.6;25.8;2019;2
30.0;50.4;25.8;2019;3
28.0;426.6;26.2;2019;4
19.0;284.4;27.0;2019;5
6.0;6.8;27.3;2019;6
12.0;40.6;27.0;2019;7
;;;2019;8
;;;2019;9
;;;2019;10
;;;2019;11
16.0;;26.9;2019;12
26.0;438.2;26.4;2020;1
28.0;370.4;26.2;2020;2
23.0;383.4;26.2;2020;3
26.0;519.4;26.4;2020;4
27.0;210.0;27.0;2020;5
12.0;28.4;27.1;2020;6
2.0;6.4;27.3;2020;7
4.0;34.8;27.5;2020;8
5.0;8.2;28.0;2020;9
5.0;17.6;28.3;2020;10
18.0;286.8;26.4;2020;11
15.0;190.2;27.6;2020;12
25.0;454.0;27.4;2021;1
19.0;425.2;27.4;2021;2
29.0;695.0;27.4;2021;3
23.0;329.8;27.5;2021;4
18.0;265.8;27.4;2021;5
12.0;77.6;27.4;2021;6
7.0;56.8;27.7;2021;7
3.0;2.6;27.9;2021;8
;;28.7;2021;9
;;29.6;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
2.0;;;2022;5
10.0;131.2;25.9;2022;6
4.0;6.4;26.5;2022;7
2.0;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
;;;2024;3
15.0;;26.8;2024;4
20.0;110.8;27.3;2024;5
2.0;17.2;27.0;2024;6
2.0;25.4;26.5;2024;7
2.0;12.2;26.9;2024;8
0.0;0.0;28.2;2024;9
3.0;26.4;28.1;2024;10
5.0;65.8;27.8;2024;11
23.0;271.2;26.3;2024;12
7.0;;;2015;1
;;;2015;2
;;;2015;3
;;;2015;4
25.0;233.6;27.5;2015;5
21.0;169.8;27.7;2015;6
17.0;130.6;27.8;2015;7
5.0;37.4;28.1;2015;8
4.0;38.0;28.5;2015;9
4.0;2.0;29.0;2015;10
4.0;17.8;29.2;2015;11
12.0;49.8;28.9;2015;12
27.0;323.2;27.5;2016;1
27.0;281.2;27.3;2016;2
18.0;;27.2;2016;3
29.0;454.4;27.5;2016;4
26.0;307.4;28.0;2016;5
18.0;125.4;27.8;2016;6
13.0;71.4;28.0;2016;7
6.0;27.6;28.4;2016;8
5.0;65.2;28.5;2016;9
6.0;36.2;28.7;2016;10
5.0;53.8;29.0;2016;11
22.0;646.2;27.7;2016;12
25.0;;26.3;2017;1
23.0;598.2;26.3;2017;2
13.0;;26.7;2017;3
23.0;;27.0;2017;4
7.0;;;2017;5
13.0;112.2;28.2;2017;6
12.0;52.4;28.1;2017;7
6.0;18.8;28.7;2017;8
6.0;77.8;28.6;2017;9
7.0;26.0;28.5;2017;10
0.0;0.0;29.0;2017;11
17.0;234.2;28.1;2017;12
21.0;258.4;26.9;2018;1
11.0;;;2018;2
;;;2018;3
;;;2018;4
23.0;300.6;27.0;2018;5
16.0;154.2;27.9;2018;6
12.0;182.8;27.7;2018;7
15.0;124.8;27.6;2018;8
6.0;20.0;28.4;2018;9
3.0;5.0;29.1;2018;10
9.0;240.6;29.1;2018;11
29.0;420.0;26.4;2018;12
31.0;543.4;26.5;2019;1
27.0;444.8;26.4;2019;2
30.0;500.2;26.3;2019;3
30.0;688.6;26.6;2019;4
27.0;384.0;27.2;2019;5
17.0;146.4;28.1;2019;6
14.0;111.0;27.9;2019;7
8.0;37.4;28.3;2019;8
5.0;17.0;28.6;2019;9
9.0;31.2;28.8;2019;10
8.0;87.4;28.9;2019;11
19.0;195.6;28.1;2019;12
27.0;474.8;26.6;2020;1
27.0;493.8;26.5;2020;2
25.0;413.8;26.7;2020;3
28.0;493.8;26.8;2020;4
21.0;;27.5;2020;5
12.0;205.0;28.3;2020;6
9.0;49.6;28.6;2020;7
5.0;25.4;29.1;2020;8
7.0;63.0;28.9;2020;9
2.0;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
;;;2024;3
;;;2024;4
;;;2024;5
;;;2024;6
;;;2024;7
;;;2024;8
;;;2024;9
;;;2024;10
;;;2024;11
;;;2024;12
;;;2015;1
;;;2015;2
;;;2015;3
;;;2015;4
;;;2015;5
;;;2015;6
;;;2015;7
;;;2015;8
1.0;2.8;28.8;2015;9
1.0;1.6;29.2;2015;10
1.0;8.6;29.3;2015;11
1.0;3.4;29.0;2015;12
10.0;46.2;28.3;2016;1
22.0;119.0;27.1;2016;2
22.0;424.2;26.9;2016;3
26.0;397.6;26.8;2016;4
25.0;343.2;26.8;2016;5
14.0;87.2;27.4;2016;6
16.0;97.2;27.5;2016;7
4.0;40.0;28.3;2016;8
4.0;52.0;28.6;2016;9
8.0;107.2;28.5;2016;10
4.0;97.8;28.4;2016;11
14.0;376.6;27.2;2016;12
1.0;;25.9;2017;1
18.0;184.4;26.0;2017;2
24.0;286.4;26.1;2017;3
20.0;252.4;26.7;2017;4
14.0;117.8;27.1;2017;5
12.0;148.8;27.3;2017;6
9.0;118.0;27.6;2017;7
3.0;45.0;28.4;2017;8
0.0;0.0;28.8;2017;9
2.0;;28.9;2017;10
;;;2017;11
12.0;;27.0;2017;12
18.0;124.4;26.7;2018;1
21.0;393.2;25.9;2018;2
24.0;289.2;26.4;2018;3
;;;2018;4
13.0;152.4;26.5;2018;5
;;;2018;6
7.0;;;2018;7
3.0;;27.9;2018;8
4.0;32.0;28.3;2018;9
0.0;0.0;29.1;2018;10
7.0;58.6;28.8;2018;11
18.0;205.4;26.2;2018;12
22.0;252.6;26.1;2019;1
21.0;385.6;26.3;2019;2
23.0;281.2;26.5;2019;3
21.0;441.2;26.6;2019;4
21.0;194.2;26.8;2019;5
13.0;121.8;27.1;2019;6
6.0;;27.3;2019;7
;;;2019;8
;;;2019;9
;;;2019;10
;;;2019;11
;;;2019;12
18.0;133.8;26.7;2020;1
19.0;248.6;26.6;2020;2
18.0;379.4;26.8;2020;3
26.0;381.0;26.3;2020;4
20.0;226.2;27.2;2020;5
17.0;99.0;27.2;2020;6
5.0;2.4;28.1;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
;;;2020;12
;;;2021;1
;;;2021;2
;;;2021;3
;;;2021;4
;;;2021;5
;;;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
1.0;;;2023;3
1.0;;;2023;4
12.0;;27.4;2023;5
13.0;53.0;27.3;2023;6
5.0;;27.7;2023;7
;;29.4;2023;8
2.0;34.6;29.7;2023;9
1.0;;29.9;2023;10
4.0;;29.6;2023;11
5.0;;28.9;2023;12
11.0;;27.8;2024;1
3.0;;;2024;2
9.0;;;2024;3
4.0;;;2024;4
25.0;316.8;27.4;2024;5
6.0;;;2024;6
;;;2024;7
2.0;;;2024;8
;;29.9;2024;9
;;30.1;2024;10
;;29.9;2024;11
;;29.1;2024;12
11.0;;25.6;2015;1
22.0;246.2;25.3;2015;2
24.0;414.6;25.7;2015;3
17.0;129.8;26.3;2015;4
18.0;58.8;26.5;2015;5
9.0;10.6;26.3;2015;6
10.0;60.0;26.2;2015;7
5.0;16.8;26.8;2015;8
2.0;9.8;27.7;2015;9
5.0;10.8;28.5;2015;10
;;27.6;2015;11
;;26.9;2015;12
13.0;4.8;26.1;2016;1
12.0;147.4;27.0;2016;2
11.0;;26.6;2016;3
5.0;;27.2;2016;4
12.0;94.0;26.7;2016;5
4.0;24.6;26.3;2016;6
10.0;14.8;26.3;2016;7
2.0;;27.0;2016;8
1.0;;;2016;9
1.0;;;2016;10
2.0;;;2016;11
16.0;135.6;26.1;2016;12
20.0;267.2;25.7;2017;1
23.0;487.2;25.3;2017;2
22.0;359.2;25.8;2017;3
18.0;265.6;26.4;2017;4
10.0;114.0;26.8;2017;5
2.0;8.2;26.3;2017;6
3.0;12.8;25.9;2017;7
;;27.4;2017;8
4.0;6.6;28.0;2017;9
6.0;41.4;28.1;2017;10
14.0;382.2;26.5;2017;11
19.0;220.8;26.0;2017;12
15.0;185.0;25.8;2018;1
25.0;427.6;25.2;2018;2
16.0;;26.0;2018;3
;;;2018;4
7.0;;26.1;2018;5
1.0;1.6;26.2;2018;6
1.0;0.4;26.6;2018;7
6.0;14.8;26.7;2018;8
6.0;34.6;27.2;2018;9
;;;2018;10
;;;2018;11
5.0;;;2018;12
21.0;344.8;25.7;2019;1
24.0;240.6;25.9;2019;2
25.0;403.6;25.7;2019;3
16.0;205.4;26.4;2019;4
11.0;216.8;26.4;2019;5
1.0;3.0;26.4;2019;6
3.0;35.8;26.2;2019;7
0.0;0.0;26.9;2019;8
0.0;0.0;27.9;2019;9
;;27.4;2019;10
;;27.0;2019;11
14.0;102.2;26.5;2019;12
23.0;311.0;25.7;2020;1
23.0;237.8;25.8;2020;2
22.0;292.4;25.9;2020;3
22.0;287.6;26.1;2020;4
9.0;59.8;26.7;2020;5
8.0;10.2;26.4;2020;6
1.0;;;2020;7
;;;2020;8
;;;2020;9
;;;2020;10
;;;2020;11
8.0;;25.7;2020;12
21.0;216.8;25.5;2021;1
19.0;447.4;25.5;2021;2
24.0;329.4;25.3;2021;3
17.0;205.6;25.9;2021;4
8.0;95.4;26.0;2021;5
3.0;;26.1;2021;6
;;;2021;7
;;;2021;8
;;;2021;9
;;;2021;10
;;;2021;11
;;;2021;12
;;;2022;1
;;;2022;2
;;;2022;3
;;;2022;4
;;;2022;5
;;;2022;6
;;;2022;7
;;;2022;8
;;;2022;9
;;;2022;10
;;;2022;11
;;;2022;12
;;;2023;1
;;;2023;2
;;;2023;3
;;;2023;4
;;;2023;5
;;;2023;6
;;;2023;7
;;;2023;8
;;;2023;9
;;;2023;10
;;;2023;11
;;;2023;12
;;;2024;1
;;;2024;2
;;;2024;3
;;;2024;4
;;;2024;5
;;;2024;6
;;;2024;7
;;;2024;8
;;;2024;9
;;;2024;10
;;;2024;11
;;;2024;12
22.0;68.8;24.9;2015;1
;;25.2;2015;2
;;25.3;2015;3
;;25.4;2015;4
;;25.8;2015;5
1.0;0.2;25.1;2015;6
2.0;9.4;25.3;2015;7
1.0;4.8;26.0;2015;8
5.0;3.2;28.3;2015;9
3.0;;29.0;2015;10
3.0;;;2015;11
18.0;228.6;25.9;2015;12
23.0;341.2;25.8;2016;1
12.0;85.0;26.9;2016;2
21.0;335.8;26.3;2016;3
8.0;43.2;26.4;2016;4
8.0;51.2;26.0;2016;5
7.0;33.6;25.1;2016;6
0.0;0.0;24.6;2016;7
1.0;0.8;27.0;2016;8
6.0;80.8;27.6;2016;9
14.0;53.0;26.9;2016;10
16.0;100.2;26.4;2016;11
19.0;235.0;25.8;2016;12
22.0;260.6;25.3;2017;1
25.0;276.8;25.2;2017;2
23.0;210.6;25.6;2017;3
19.0;54.8;25.9;2017;4
9.0;18.6;26.3;2017;5
8.0;6.8;24.9;2017;6
0.0;0.0;24.3;2017;7
0.0;0.0;26.9;2017;8
0.0;0.0;28.5;2017;9
;;28.5;2017;10
;;26.8;2017;11
;;25.7;2017;12
;;;2018;1
;;;2018;2
20.0;;25.9;2018;3
17.0;227.0;25.9;2018;4
3.0;20.8;26.6;2018;5
2.0;16.0;25.3;2018;6
3.0;5.0;25.5;2018;7
